timestamp,date,Total liquidity ($)
1652320183000,2022-05-12T01:49:43.000Z,1542588705.8425837
1652394664000,2022-05-12T22:31:04.000Z,1439011290.9727778
1652476582000,2022-05-13T21:16:22.000Z,1507125800.1286063
1652551799000,2022-05-14T18:09:59.000Z,1476041517.1233306
1652625876000,2022-05-15T14:44:36.000Z,1520666696.7145162
1652709302000,2022-05-16T13:55:02.000Z,1480815500.3850577
1652787970000,2022-05-17T11:46:10.000Z,1485210622.6413422
1652867202000,2022-05-18T09:46:42.000Z,1446615647.164055
1652944370000,2022-05-19T07:12:50.000Z,1290373455.3489633
1653020974000,2022-05-20T04:29:34.000Z,1324505727.7321928
1653095552000,2022-05-21T01:12:32.000Z,1155230982.8622818
1653175863000,2022-05-21T23:31:03.000Z,1165205727.3859577
1653255069000,2022-05-22T21:31:09.000Z,1173601834.4510908
1653329710000,2022-05-23T18:15:10.000Z,1215208555.808202
1653402793000,2022-05-24T14:33:13.000Z,1141957557.176698
1653488031000,2022-05-25T14:13:51.000Z,1190206188.9172978
1653559729000,2022-05-26T10:08:49.000Z,1173667365.9252212
1653638703000,2022-05-27T08:05:03.000Z,1223711570.717907
1653717437000,2022-05-28T05:57:17.000Z,1251627275.055582
1653792503000,2022-05-29T02:48:23.000Z,1218281295.0784273
1653877098000,2022-05-30T02:18:18.000Z,1295616805.8377297
1653951035000,2022-05-30T22:50:35.000Z,1429811134.5389495
1654025666000,2022-05-31T19:34:26.000Z,1379299790.9526103
1654103197000,2022-06-01T17:06:37.000Z,1346997570.5281124

