id,pool,user,collateralReserve,collateralAmount,principalReserve,principalAmount,liquidator,timestamp
14950075:4:0x07a5aa882765e0c87463c2baba2dc770483b1b641c7a58fb55a4a9aecb292beb:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4cd6541399ba8a38af85764f4d1f280320ba7455,WETH,478968232045297176,BUSD,664425519650207694848,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655036271
14950049:7:0xf175b5f5431f648a519c666260554b0f727830c79cff0b2e39e9d0b038524961:68:68,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99ef2db6d141e44b6749fe4e673c01dbd01576d7,WETH,275506385609907809,USDC,382424531,0x8472ee188899569cf6ef42bb2038facae66972d2,1655035935
14950010:16:0x19cdd0586cf6f91114b79706e748a7a7441a8b065eea9a5f8a7ff5ad9561fdf0:113:113,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcafe136919b04404d30ee0a19b2d5be8fc20ecb4,WETH,319771621682188210,USDC,443868160,0x8472ee188899569cf6ef42bb2038facae66972d2,1655035311
14949970:6:0x9ce8a5263d250c77a9671d2a225b3ddc3ba88edfb012e6bb1fc4b1f18a0e4214:62:62,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x37477c11d21a408a68321588aa0c22972eeb92aa,WETH,278814678702415089,USDC,387016702,0x8472ee188899569cf6ef42bb2038facae66972d2,1655034514
14949913:9:0x3c6c4529f9ab33f5025eff49f4bd1572da61271fbd697bbee4691258abc6b6a7:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x81a5ab2e09d2886e684182e65f6406b02963eb9c,WETH,278852039697852199,USDC,387068562,0x8472ee188899569cf6ef42bb2038facae66972d2,1655033562
14949863:12:0xf28d425d15f6c3678dc29ec9697e41c15cbf2eaac4fa403f822d200fc3dff0e4:61:61,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1cd583b7af9005e3351e6bbd7646a137f87f8bd4,WETH,280711571940801919,USDC,389649739,0x8472ee188899569cf6ef42bb2038facae66972d2,1655032668
14949848:3:0x3b563746da8fd3d28b56f4b9a3982448e1c6bf64f7b6b598abd4ead3f2acfb69:26:26,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3a43e706b6fb4a4cf6b308f7853f7cdb33da7712,WETH,557214078312667063,BUSD,773084119051740250112,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655032456
14949844:9:0x29293265b3e64ef4e6e193411772e28021c51aa8ee42236b13c7293fc6e111f0:49:49,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbc0d3ef575a1c0de15b081f97d44ff33e99dbb05,WETH,302466546029243793,USDC,419847354,0x8472ee188899569cf6ef42bb2038facae66972d2,1655032371
14949839:7:0xd16a93c721760a81050c929b37ed0b700f6473e11829bdee641288f224d3eec5:39:39,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xafd6537db3ac19b37ec6c6c744bb6b91eb476953,WETH,283702669029375698,USDC,393801617,0x8472ee188899569cf6ef42bb2038facae66972d2,1655032277
14949805:168:0xa02cc6624fa0ddc1ca20c8d3b47e666a4bfaa92152bf9095a2b5747f3de60b01:211:211,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbd8b1756ace3783eb0bd00467fbfc73e4a4899b2,WETH,165602333082171447,USDT,231490654,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031838
14949804:160:0x3deb72313ade8444315a4e79d80c9b383eb1dcb8408ada2709e4b84ee8de8d3a:240:240,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5c7b495b19e083fed10855e304df4a66cf15cfe8,WETH,176034280186816749,USDC,246856924,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:155:0x4b98803b5995ec8ef1ffd440f9e49f423230b8d6970a579eff3a8e3506f9298c:233:233,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8877889ff4a0fa0415d7572cbc871ede200e2f78,WETH,216439243991624867,USDC,303517735,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:152:0xad687c0a5621dc16ffe4be6440fd21e9d8926a2a41432fd63d53bfc9cf7417f7:226:226,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x855c37a0711481c27ff8c28b93bb0c991f45d01e,WETH,196735579043921170,USDC,275886832,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:151:0x3ae87141fceeb0b8ae4998d082abb38c23bd78fe9c0c12a2fad2dc35aaa5254e:219:219,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf2c908735d350a7057dba61540f5f8e80d1becb3,BAT,761260719488135525176,USDC,223139314,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:150:0x75e4199f33a73683ef197f3866e1a15f27a2376552f9162b628523b05ba560f3:212:212,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbd8b1756ace3783eb0bd00467fbfc73e4a4899b2,WETH,174910461370617066,USDC,245280967,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:149:0xc005d6b93dd3c758d4c012d28d21bc929b59749107ba5fedaedb3034550b8705:205:205,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4757d715e3c4c6d2edd6731597f9f3438fe4f91f,WETH,179943317483381781,USDC,252338657,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:148:0x8b71f697fe030ed856046d5d52939c350de4cc7d0e299ece0ed08565340e0e0e:196:196,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x001a642d2095f8864d0f9a256ada847bb2e19520,WETH,252944564022289033,USDT,353583802,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031832
14949804:100:0x4fc8f06b03cf5abf2f8eeb856331c5d55b91d2f6ca03455afeddd49eef8bc38d:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb27e51f240000dff6e3fedaf4fa7d617ffcfb277,ENS,60999625638485340101,USDT,501375548,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1655031832
14949803:39:0x6c159ee63c95a55d6d77ae190fd2247b3026d006e079c711c95374c7cdf94fb2:55:55,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x30c07a0d857b82b476ab478c5d14cbd21c28d832,WETH,190560012849497585,USDT,266378264,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031824
14949803:37:0x4c0e15b92cead1b03d9f42db917b8994bd3452761d145c584042577d6661db77:46:46,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x001a642d2095f8864d0f9a256ada847bb2e19520,WETH,270986877259998611,USDC,380011137,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031824
14949757:15:0x09d8e6ee70675a429a35874c0b5e09d5d8abfc8fdfb07ec73185613be010ce83:98:98,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d52db82c589cc299e52b7ce910c7c92c1599181,WETH,295972422970417205,USDC,415048943,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031226
14949756:135:0xf1f4c6ad185ff4ecc4e4ead1f4d82a786f9ad41692706666df7e075247278d3d:262:262,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x23f7c7d09f1d9fb6d182e910ccaaed37ddd87429,WETH,194214252031648839,DAI,270345320970711070480,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031214
14949752:6:0x4bcb47a8a808fb0e066295173e2d3841981c867c0f2be72e8329ad711a7c8d13:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72d2c2f6bb0b0372ecf97c2ac07be759c8dc3a65,WETH,306293600667677595,SUSD,428274160059457470464,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031192
14949752:2:0x24c8d35a65538d65c17814fc28813ad9e7117c828ebe5a1de41db5070c6b34bf:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x06d7ea5217153697e68e1844ecc45d08ee4b8777,WETH,270034163671946882,GUSD,37714,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031192
14949748:3:0xb8a2e2ede7f58d40f0c5f480eeaf940b168ba706c5f9a97aaaa8d8fe3c62064c:34:34,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36275ae504c5646af7e064a5b5c80e7ea254b261,XSUSHI,175055949954585230311,DAI,239682918163501416448,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031152
14949748:1:0x2f8cedf8d1fc118b78e4e90b27584c084931ff3d939b402174a815f83b5bb6f4:17:17,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfdfe415668e7f13c47918a1528b26872cc9443dd,WETH,240062190157316516,GUSD,33528,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655031152
14949746:1:0x341a940f91a27be8bb4b350f1f10e60da4a1138d0252ac2eb44ee86ace9dcace:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbaad6d5b389b65007a10f0ee03ca907ec6f9e956,WETH,225557865154774620,DAI,313975482308059201536,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031130
14949742:1:0x674aba0b3edadc6a6eb8c748e90c927bb8fbbd024472c070884bffaffb394022:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf2c908735d350a7057dba61540f5f8e80d1becb3,WETH,385705726426986811,TUSD,537657706999029301248,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031065
14949739:16:0x07b556473042f6ead391d968d16fad86ca75f712670da197d480f76390a26906:119:119,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbfd3ce197a6b748a566974dfbdbf14711ed12b3a,WETH,236256234069930425,DAI,328867561277421125632,0x8472ee188899569cf6ef42bb2038facae66972d2,1655031016
14949694:27:0x90ccd63afe6bc996611b540731fa5da35009a7a0eb41256af6cc7b22a3c8e617:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9ddac6c981572aa3f4ab7ffa3d64356d94093206,WETH,282661385720403058,USDC,396382569,0x8472ee188899569cf6ef42bb2038facae66972d2,1655030327
14949670:6:0x9955623eae47c490e85da8f34f7517da73ee401971009c494fca2eab4e70d54c:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xafaa71f057a0b687b18ffb5f6d59ff0aa7be2048,WETH,252177959515812854,USDT,352512188,0x8472ee188899569cf6ef42bb2038facae66972d2,1655029964
14949566:7:0x394341fcbd605fbf8a888e6505f684343ebe00f8c00d99691105fbc22f0cabac:79:79,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x668e7d17b6831cca4c42db8c9c6d72866e60434a,WETH,241164273963749970,DAI,335699529614201454592,0x8472ee188899569cf6ef42bb2038facae66972d2,1655028392
14949481:12:0x398202eb2f2098f79d077f1f647fb000c96d34adf94d65a2cae5a65e42f54914:96:96,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0e33bb84cb3aa673bc624bf27ab0df45663408a7,WETH,257995651051794881,DAI,359128726975603474432,0x8472ee188899569cf6ef42bb2038facae66972d2,1655027036
14949407:13:0xaaf474d7152051a3c73fc69b4e16ef3c49c3f8fefd7c92fc478b0c4a1daf6086:106:106,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3ae2f5878ee735a541e5ce651473ebde8aa00cea,WETH,285654304563064312,USDC,400579608,0x8472ee188899569cf6ef42bb2038facae66972d2,1655025952
14949270:8:0x9facd9871e37fa6c4102208d22a1a49643a73487b0b2ac83d57f70051aac8114:62:62,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5e9f1d6a322e1297981f967b2ac86f5ee70348a7,WETH,263708112963107204,USDT,368629852,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023770
14949258:1:0x3f696b1e28c5982d94291806358e7fe1e3d54cdfa160ddc6bd54a578404cbcd9:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd74f9fdd1c0c58668a71ce038671d82493f62f60,WETH,308324805139921578,USDT,430998220,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023609
14949255:7:0xe3b5ca0bc83cc8d83c24a799b1aadb632f5a3bce117b4ff4767c38c10dfba852:66:66,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4ebe61e0b89d4fcee8b7973475ecc801057046f7,XSUSHI,190737401399498741823,USDT,262255931,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023577
14949253:12:0x39ff754b22139b4b4f88580c2f4fadd7717ec8c142e806bc7586c6cb2da471ae:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe5a285d86308fa651c7268a7176199ef8dcff283,WETH,251873299560558956,DAI,350606442634061086720,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023540
14949241:9:0x782c31f499aab38ba67947a7e284709fcf285ac98c4e6d4ca26862fc35757f58:60:60,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0ae516a7e327c727de569d9e095f84bf9c290cd9,CRV,342185470625727931575,USDC,275520148,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023395
14949233:6:0xbdee97f1a04940f7d97c5a4ebd8ab560cb71873fd58089735836ba9f012c10e6:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba0bf5b058d9d3c868e041c2365d2131e4a9cb3e,WETH,276861239916101667,USDC,388248891,0x8472ee188899569cf6ef42bb2038facae66972d2,1655023341
14949114:4:0x2e73c6ec617010f7f16045d3b9073f8c64865e29945ac32aa0dfc74d66630196:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x35afd50c7d3e466e793e261b607401902388088b,WETH,294893230813754149,USDC,409272650,0x8472ee188899569cf6ef42bb2038facae66972d2,1655021633
14949110:8:0xea13175bf20c5ee8464f0ca735b4d406c2e56636c18a5197dfc3c6d578e241f2:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85f4baecab9b88bd6926abdb25d1e698d9d46a3e,WETH,322665966777411012,USDC,447817520,0x8472ee188899569cf6ef42bb2038facae66972d2,1655021590
14949107:7:0x70ac53276a817cdf8211ab8a31cfa9331f9d463b1a4474695312132ae5f03cd0:34:34,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2882063770b57f237357fafa6ce3224bddfb5478,WETH,328448182722777444,USDC,455842468,0x8472ee188899569cf6ef42bb2038facae66972d2,1655021560
14949099:4:0xb443056436c1d49bf1868b1ff0b6f88c7b2602375bf563e0623656f1c027c818:70:70,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0360414fa5e5846f687096c82e1434151743e886,WETH,351688182495634668,USDC,488096502,0x8472ee188899569cf6ef42bb2038facae66972d2,1655021459
14948967:7:0x9afbff1eea187d47a1217f3b42022287eba3a53d85aa308e914c75b882bf33b3:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x87961e27c0159cc0c83593d4c80c272e0b9994ea,WETH,276283355670733005,USDT,382213578,0x8472ee188899569cf6ef42bb2038facae66972d2,1655019134
14948963:11:0x76a75c6dc9b9cf8e1c396d7b5898c5f26c7547482c3a36742aad6e021f96c358:93:93,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaad5671e004d6f9a1663394afb6e677979f2fd64,WETH,257928485894554745,DAI,355370814409066414080,0x8472ee188899569cf6ef42bb2038facae66972d2,1655019111
14948961:10:0x2988ac9937aa5dcfb086a5cd97e09b57f1bcb5e0574d98bfee99702c4d90dc6e:82:82,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd79f68d4b39ae90593f6d531adb03f1d1c41acba,WETH,318395146851641430,USDC,441890189,0x8472ee188899569cf6ef42bb2038facae66972d2,1655019081
14948956:2:0x7f9fcd1a0d0c813eb6390b21c3f40bb19a8588c9e816ef7b1e3f7520ee4aef0a:23:23,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3bd9176e152b9f7cd1f50dd8425e62d2cfd2b4f3,WETH,318976767985906017,DAI,439482414761526493184,0x8472ee188899569cf6ef42bb2038facae66972d2,1655019045
14948945:5:0xab0bfa2fcea9d91175c1ee3814fbf7cc85399b64ab4c1a65094f6963775160ee:39:39,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8bb2884ee943111aa5119a36b30085a15a66c972,STETH,308518356849589737,USDC,401613639,0x8472ee188899569cf6ef42bb2038facae66972d2,1655018854
14948919:16:0xb458583ceb6628e75bbf697b317a02cdfb13c058627f1014d33aa3562c006071:78:78,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbee5b223c69c353df90695396d3b7e965cf1adbe,USDC,291446282,USDC,278895964,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655018449
14948919:15:0x91ea0b6f12064e86e09706cf78e91c4b3683dea22c32a50935e0920913b86448:51:51,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x033cd5e8044222388366889cffe8194da1c4769f,WETH,287059749206722975,USDT,397121765,0x8472ee188899569cf6ef42bb2038facae66972d2,1655018449
14948918:13:0x9d8355ca8945291a75ae6d9d5cb3bee995a073807cac20ca70ff1f52f1fb653c:88:88,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5674eee0b4d315116301a63b8a62286aa47c272e,XSUSHI,266809391682231726511,DAI,361581338261147680768,0x8472ee188899569cf6ef42bb2038facae66972d2,1655018411
14948758:19:0xa82e36d4ebbec347e59135bdac14bb3db1162e9229ae29fe7df055b5c33171ef:116:116,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5af04929dee86efcfa777f67c2d4b6724798ef5c,WETH,336470636464903139,DAI,463585259652756668416,0x8472ee188899569cf6ef42bb2038facae66972d2,1655015855
14948739:7:0x108a07d27da35063bb1deea3009d3a66457310d023f661efd60d28c8eeffde24:142:142,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe7f945b037424284fcac3d51dcaa5b970696bdb0,WETH,268649627680308448,SUSD,367562461217183926377,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655015536
14948710:28:0x8c440823efbe7ff1ca4079da837ffa4695cac40f74d3ce16b68521a492e2ea36:90:90,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6dabf73ddf264d07651b68f3f696c49eb46ed275,USDC,1124278261,BUSD,1076931296117561491456,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655015090
14948545:14:0xf2d38d579bba6b8d1cff35ae0b6bdb190dc57666fabafa3427d89dcf4427b0b9:149:149,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2f5c92acb81ce24960b07b3de3014c3d9d5f62a3,WETH,240703256461353826,GUSD,32988,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012688
14948544:9:0xb11ea0322b894a5e3007c920b32766fbe7272165926d881906451db50a325d09:95:95,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6143eacf6db9c121b75f67642fb09a912c8f53a2,WETH,328482454206900283,GUSD,45018,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012684
14948498:12:0x2f659073a11a22f13ef577f794ddee5edd6bccd1ff8e0de1d669dc29e15bb1d0:209:209,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x63a70edd511e7b160441f8203fa9f0c83047c4fd,WETH,316224457264170000,USDT,432834363,0x8472ee188899569cf6ef42bb2038facae66972d2,1655012116
14948485:9:0xa91526f621611d69b8a07f6eadb5eda274ee1a14019ea16cb979ff6841e21d87:86:86,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1ee65ac044d8fb9f27226ebd268d51f9a547bfb4,WETH,612299766161370000,USDT,838089443,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012025
14948485:57:0xe72d457d1ace95bf47a2e3a4474adbadb1a5f1835c352f3ccf95725efd5d66ba:152:152,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x926f31d9d9416234e50d5bba96b8f86dee82e87e,WETH,420306939518760000,USDT,575297964,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012025
14948485:4:0x01b2ecf279f35603454ec4019d52acc644bcf44336ca4d9b9c2a88540bbe3e87:39:39,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1441b9c2cd79a743a3c6199d6fab05ea219060e5,AAVE,23142229470055398520,USDT,1499154565,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012025
14948485:26:0xd1e71de9d0ca6537436dd898df2643719763451cdf44f176431958e7c6f1bc91:137:137,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x44693366d7de6d2f496dd17bb15fc55c6d3f367d,WETH,603793950259500000,USDT,826447050,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655012025
14948484:4:0x8d6c602a5feef0bf6b38e774ca1e3176130a4e6b8067cf8b75be04ad0c99fc30:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x478f8ff7c8f61b6e5fc449c61332ea9decd273fd,WETH,20157464586730380000,USDT,27590665882,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655011973
14948484:37:0x9898ac386ddd46c93bf9d1d6c2142a87f5fb632f790845498e432c03ad3bfa6a:144:144,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x31985927c9f9275f7156fa21c89cf2c61efedbf6,WETH,6186049237053000000,USDT,8467196700,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655011973
14948484:36:0x53ae0ca9c266ec361e41b092bb2f5d970481deb16063b93fe3bd37e30939ab6d:123:123,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x099758cfe84edc6284911eac7c8461485e28377f,WBTC,57328742,USDT,14682843985,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655011973
14948484:217:0x7283961c6ee2aaf029f4968097efedbbb1a283ad86427e1b5a67eaa13059f945:479:479,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4cb9798f55ae51f9d2115aad405a7f70078b07f3,WETH,1116323910589230000,USDT,1527975897,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:213:0xeba14db917e98cf598c09fc32560882eec8ecdb5f4c634ae4a8d25b6af8d449a:468:468,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x31646e13617ed478cde442162644421d3cb81e94,WETH,1516131760198391316,USDC,2081404143,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:147:0x4f7440728855516c5797bfdfb7e4518a31caadf0eea7ef0f2788d8af0c87ad6f:355:355,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x18c20f4206bce92d08d9618ac8627100fe5106e5,WETH,1790675380898249765,USDC,2458308212,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655011973
14948484:143:0x37163356381c8bf4fc94fde3375f75c78bbac74a914a33703c0092f989d68dd6:333:333,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4a90e18f3e90074a820532a3da62b347ea86711b,ENJ,32143829931479252215284,DAI,15048254456104318133442,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:142:0x17aef9e92542fac92362db53cf1e3d2d69fcfe76a0ed2522f79415944581c3b7:319:319,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x553e92c5910408e00bcc6d399ad9f41ed7efa8a9,REN,24197646955058869023170,USDT,2458317433,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:140:0x1dff9b25c5e3d828edd0b630670b6f43dc5cf9edd687bffba99c3779dadc1545:304:304,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a5a47ca8b02ef30c84ac8373b32409a38d5c41f,WETH,4082517978723660000,USDT,5587974074,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:139:0xb436583098bcebf4657dc49732bd94d9277af3175402c843e89dbc3747874e1d:293:293,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6697f95f12f81fc169ed1fe82f44b7ba6702e0e5,AAVE,40012584622950982836,USDT,2592016857,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948484:138:0x8b827f56f8674a5bc0914c3c56a70225c9adc36f8a8b839ba139fda5262ddb17:276:276,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x62e24d3c9eea2ef2ef3d1ac8fbc969c5851b29d6,WETH,2237496123084600000,USDT,3062587940,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655011973
14948481:26:0x25a354458990f584c6eb57ad4f625be16c795cf279cb10585452606d47f6f6f2:93:93,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xab0ac9dfe6913210b30f8b7b40c0f78c74e5d166,WETH,945564448343718216,USDC,1298107336,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655011936
14948481:24:0x1f98306f179106f22cf4c0e80b431098498d58ee39c6beb50cbdbe611ce22bd3:86:86,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2eca3a704820680b347a8be34a9d384bd84324e0,WETH,1150311439078384673,USDC,1579191900,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655011936
14948481:21:0x02439a0a09842048e444620d5b6cf3dd5c0acad53d15cd09dd2597b57555731c:74:74,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,WETH,762887933170893039926,SUSD,1043772026674345794733250,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,1655011936
14948466:6:0xe2d983db4e856659ae3272a60d4ba57148daf097b9831298ce4603e51171ca4c:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x64ef6c5b0925f4a121db30aaed02cb0c1884df9a,UNI,198097964324109944266,USDC,751745023,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655011739
14948466:4:0x596e724d7ff90773176174ed64b96843422af8bd6b316e8dcd22139270af64d7:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4b9d58a5f7cdcec3b1d6141f6bd9782808e8fbc4,WETH,1517179557877899378,PAX,2079668550590345392096,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655011739
14948453:17:0xe18379a3a7277e9889156c7cc407bc6b5f970e3a8ab00613aca05ebe063c945c:159:159,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x73085beb9e8b334b9aaf7a877d9a46c530ddfc0e,WETH,333591524320973169,USDC,457967308,0x8472ee188899569cf6ef42bb2038facae66972d2,1655011557
14948446:19:0x3575fa01b6cedbe537dcb9fa699b1e2a312aa83da90ff61ce7418bcba15de57e:210:210,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4bd5d05d50af4dc36a42cae72a64c6e542ad4dfa,WETH,339387661776394767,USDC,465924469,0x8472ee188899569cf6ef42bb2038facae66972d2,1655011451
14948408:7:0xdb72c9d3e1f9559d056f3536180d571ca6ce1ae730ce0a2ecd297594035b83bc:115:115,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x042b820195661777ccba966c692b3453b8a9b2df,WETH,340354833036242989,USDC,467252239,0x8472ee188899569cf6ef42bb2038facae66972d2,1655011015
14948400:263:0x276d3c9f9fece38a781bf4d670c7ff5583d0039642fbd8e9777b547fc33d00c7:485:485,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf807ea9aa78d0615e1f87aeaf9ca2a660ff029f6,WETH,303299072462080435,USDC,416380662,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655010869
