id,user,caller,reserve,amount,borrowRate,borrowRateMode,timestamp,stableTokenDebt,variableTokenDebt
15249709:285:0x18eecab6835e70dbf9ba34f257a99c3040e557c2b86a26f860c25b0b03515d0b:537:537,0x1378d4f7a186c825aa86abac8debd30f8383cfa6,0x1378d4f7a186c825aa86abac8debd30f8383cfa6,USDC,56852,17458968521885432223178392,Variable,1659263567,0,51212
15249685:664:0x3e4722f7dcae99b90e55c992e2b4606e2456c06728e8119fb97f1f30fc16a2b5:237:237,0x1b4f9f9388e47bbe635fd80e88df4f8414c8f9f1,0x1b4f9f9388e47bbe635fd80e88df4f8414c8f9f1,DAI,2000000000000000000000,17563109069340032705581939,Variable,1659263241,0,18773048654951811117068
15249646:89:0xd4c60d3d435c69dc372e0ebc07ade8d1a8c12e8294c75ee4f1269cc397ce2e2d:223:223,0x00159370cbe576b765a7fb2e78582e0cb563d445,0x00159370cbe576b765a7fb2e78582e0cb563d445,ENS,15000000000000000000,28873873548740894851328613,Variable,1659262534,0,49633530044884554523
15249599:107:0xf7f395f7ba159a6ec09aa66bc4b91a33f48339834f23d780d818811e18022fa9:173:173,0xb71961c454442a214aded17a6b8a1ee73c79ffd5,0xb71961c454442a214aded17a6b8a1ee73c79ffd5,USDC,1000000,17458535062952936455947460,Variable,1659262006,0,900805
15249583:126:0x1c0ed08d9f91809586bbb31c654684a31da101f317b033278739e17b07d11137:184:184,0x1b004189e64d5b2f71d5be554470e6c49e10123b,0x1b004189e64d5b2f71d5be554470e6c49e10123b,DAI,15000000000000000000000,17562806288950215050074774,Variable,1659261864,0,86760651190626918617213
15249582:162:0xc7f5e5cf9173a8d0dc6faf16cb520b953ad08396b871964a67084f594a4b5a83:269:269,0xcdbf72b53123a63c6d5aaaeb16e6ecffd4db4d84,0xcdbf72b53123a63c6d5aaaeb16e6ecffd4db4d84,WETH,2000000000000000000,19128677617924561141443196,Variable,1659261848,0,16035388372179879553
15249580:364:0xb0ad4b35921110027faa971a9249a19fe107ee3136da102f9a589595e7c9ebf4:628:628,0xeb6a2e36933abda9bf9e83a73b7bf2462e9b7afc,0xeb6a2e36933abda9bf9e83a73b7bf2462e9b7afc,USDC,5000000,17458533493596835197002328,Variable,1659261757,0,4504024
15249561:76:0x1e29c6385a7c6645464772a01af51010f40d266c548f2bc01d1854ddf5b9dd4d:159:159,0x4cc4034276745f26758ff00f896e9e0cfe41ea6b,0x4cc4034276745f26758ff00f896e9e0cfe41ea6b,USDT,2000000000,27358174603916164832718123,Variable,1659261589,0,246619324438
15249548:218:0x6d6dfcb4319ffc259eaf65b6471a58b09123dc2ca156afb79c91dd43bf4bcaaf:360:360,0x24f8314c37c4b4147a609b3e672a90f65ab64cb2,0x24f8314c37c4b4147a609b3e672a90f65ab64cb2,USDC,200000,17458531129183421802237696,Variable,1659261403,0,180161
15249541:250:0xd4e3ef947591fca7dc920391f46aaf62fb653bac4312f8c569bdfd696a90fe56:415:415,0xa707c98b1e0fd5fe6fb184d85a1b5c87819952da,0xa707c98b1e0fd5fe6fb184d85a1b5c87819952da,USDC,100000,17458530672561603183055939,Variable,1659261330,0,90080
15249514:336:0xa94b65593d336e677a1335472e32d21909d9bcabb76ea68e2973dc7ce067af35:446:446,0x8ac666ba40248d366401a38c18c88e97f3295cbb,0x8ac666ba40248d366401a38c18c88e97f3295cbb,USDC,10000000,17458528521423858259755126,Variable,1659260981,0,9008051
15249514:329:0x3fa7ece4be79812c5d8af9de928f46a5b8aae39a36e4640f0e52d86c404a343c:356:356,0x9f84d92882ad87ae48e22cb2b16b21ddbd3fba53,0x9f84d92882ad87ae48e22cb2b16b21ddbd3fba53,USDC,1000000,17458528148954618976352776,Variable,1659260981,0,900805
15249496:186:0x048de7d1ad915df164fc187c52a92b3f45f8522f179829997c70b1ce271ac765:350:350,0x36cb95d6017f65a5ebb859bf09bf87c73cad4f90,0x36cb95d6017f65a5ebb859bf09bf87c73cad4f90,USDC,5000000,17458526911863929390546408,Variable,1659260786,0,4504026
15249471:271:0x20d0a823599047c208622c60417a4abb33e01cbdd35a671f1fa5f62a8edf6413:365:365,0x8f54d1cec3fb175db011db61a764e4b199b17ba0,0x8f54d1cec3fb175db011db61a764e4b199b17ba0,USDC,25000000000,98728896176081294927881280,Stable,1659260457,73022802557,0
15249467:188:0x83f82bb1baa38eb25146da0f5a62436c9a2250d4dc17cae1c89f40d5f674d167:371:371,0x988d70e7c1228c68d03fa3da52e12e9149e5c0a2,0x988d70e7c1228c68d03fa3da52e12e9149e5c0a2,USDC,2000000,17457792352162589855762560,Variable,1659260411,0,1801611
15249464:5:0xdb9d8ee659463a290a72a3d7feb1f534928517e2a7b810ab2d723341a4548c57:11:11,0x0540cf848ae760593bccf6cc6170f990e8753739,0x0540cf848ae760593bccf6cc6170f990e8753739,AMPL,350000000000,7529775873711408380773620375,Variable,1659260387,0,138442725764
15249384:371:0x38cfb07c75da418f1379f1528480a5b1e3dbf3afa2b2a4c3bedd9fdbd9744a7e:669:669,0x20106406f9077eb5ae83e778143080e3209671bd,0x20106406f9077eb5ae83e778143080e3209671bd,USDC,30000,17457785487034189050994124,Variable,1659259307,0,27024
15249335:68:0xde7253f5cbfbca0b4f5fc9c4a32f6f5d5907bd453ccc9a7f678e846f85c5d25b:125:125,0xa3e2330e4fa9bb23d7eaaa3628b2c1906eead200,0xa3e2330e4fa9bb23d7eaaa3628b2c1906eead200,USDT,5000000000,27357967384042035944448602,Variable,1659258647,0,61301837661
15249332:66:0x5f54afefecd7bcb61cb05cded718965fe24ebff2edc19d99d6691e4783bc4350:186:186,0x005a3e49af2cf567d655c6ccb3e5982e1d55e72b,0x005a3e49af2cf567d655c6ccb3e5982e1d55e72b,USDC,10000,17457781334107343342066722,Variable,1659258632,0,9008
15249331:174:0x42503eb1da6d5d61db4a64b60edfe32de82f684a658fc6ebddcb478d5cd8a91b:480:480,0x5c5486742d667b4c44aa9faf57189e9624efbb45,0x5c5486742d667b4c44aa9faf57189e9624efbb45,USDC,1000000,17457781241466023951936392,Variable,1659258617,0,900806
15249326:120:0xf3c15017bd7e16c39e3ab46ce95369b6f687f2f026b1101729b4695149931a9a:336:336,0xb080e60ea6251cf7212d1ccb30b683c55d11f3e4,0xb080e60ea6251cf7212d1ccb30b683c55d11f3e4,USDC,5000,17457780865899980455226413,Variable,1659258562,0,4504
15249323:183:0xa6b2eb9bd1ca8c35bdfbde06248c2ae65346dc0f5009b7b3b7d0c123930c9701:378:378,0xea9f2e31ad16636f4e1af0012db569900401248a,0xea9f2e31ad16636f4e1af0012db569900401248a,CVX,1500000000000000000000,68453945969246097169883062,Variable,1659258485,0,1415072304200724571226
15249314:117:0x3e8d1a3a84e706d8b762c7bb6b46aa1c2d4b26fd8fa4ad3b84ed8baf5c523045:205:205,0xcdbf72b53123a63c6d5aaaeb16e6ecffd4db4d84,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,1700000000000000000,19128631344988390447799951,Variable,1659258397,0,15789665905059321758
15249289:176:0xfab7fa7a007661e736b05eecdebef2a1d60969c76021c94834695bfd5253420e:445:445,0xa23aa404b6852ca773a5ff31daafa03d44f5fc87,0xa23aa404b6852ca773a5ff31daafa03d44f5fc87,USDC,11366946,17457412033024400386598582,Variable,1659258062,0,10239420
15249245:49:0xa10a57715e5d251dcddd90302b9d4dddc53ee8253cda0140b01dc889321db9f7:85:85,0xfd0914b3af1b6db032626e9d9f37b3636089e646,0xfd0914b3af1b6db032626e9d9f37b3636089e646,USDC,100000,17457603620730655882419477,Variable,1659257451,0,90081
15249224:239:0xdf4f8f5a11ad43ec6a6aaccdd031edf4ca32f2d2601161eee59f50d5aa4f8dac:279:279,0x9dafacc0e91d2091711f53c26611a0ce5acb9a4a,0x9dafacc0e91d2091711f53c26611a0ce5acb9a4a,USDC,50000,17457602356015886229344021,Variable,1659257246,0,45040
15249211:25:0xd6aa88dcce6a0d7ee689f00d6a33a5228a27247014a9ff303307f7e9238cbb37:68:68,0x12c162d1a60b518fee11686044210fffc14b71d4,0x12c162d1a60b518fee11686044210fffc14b71d4,USDC,1000,17457601443780329855626620,Variable,1659257098,0,901
15249206:314:0xb7a563025640de665801156bf1a757df7ac723865e93181e4f50d1374ec7c571:544:544,0x1129da039e16da3a06f7a76076f7f1a2b9b8b3ec,0x1129da039e16da3a06f7a76076f7f1a2b9b8b3ec,USDC,10000,17457601179242727572526408,Variable,1659257055,0,9008
15249206:275:0x84ac2690e54574037dd74288f6b6ae75f8ea6d399097fa4a69e1e2065f8650f2:386:386,0xa4777c8c6b1173e72b760b58d080e80183c97e6f,0xa4777c8c6b1173e72b760b58d080e80183c97e6f,USDC,4400000,17457601178870266119004742,Variable,1659257055,0,3963551
15249205:9:0x7c3c6e4ec1d24d2c6c631797df5782b218faaba321e248a1390962b66e8303b7:49:49,0x5423a31ecdc46ac59a863c920446e410449e39e4,0x5423a31ecdc46ac59a863c920446e410449e39e4,CRV,14346131044595794968576,66624221448117971139699222,Variable,1659257027,0,10988422648417540242494
15249182:107:0xeb2de070d3c0bd616d91420b34f6c3e56e609823ce7aefacedb34b92e165370e:174:174,0xa07a198233f4d80860ecf5bdbe9514476c3587f0,0xa07a198233f4d80860ecf5bdbe9514476c3587f0,USDC,56000,17457794991241891786313471,Variable,1659256738,0,50445
15249135:340:0xf8e68fa061dde7dd95fa1afd6e90abff079876079f5d07f3e09da4d95423e2da:488:488,0x8abf30ded35042c4d84be8862a46190d6d37bbd4,0x8abf30ded35042c4d84be8862a46190d6d37bbd4,USDC,500000,17457717676501750679943962,Variable,1659256139,0,450404
15249116:158:0x6df32f777e140785ab470036449eb055a3f8ffc2289c17280a90397025de3df6:245:245,0xd6a413670ee16dc759c99939989995e11449f171,0xd6a413670ee16dc759c99939989995e11449f171,USDC,500000,17457716046259256092012356,Variable,1659255877,0,450404
15249112:264:0x342812448919d7f6c6b95b1c436a7f53992ea0954cfe4cd8c5a83b36c3753dc0:569:569,0x57212a06ee99760c9c9ebb1121be2c6c004bc1d3,0x57212a06ee99760c9c9ebb1121be2c6c004bc1d3,AMPL,200000000000,7529687717646621745361588063,Variable,1659255773,0,79197327992
15249063:291:0x9ba709da0a01f0937b583f98ffa3dce5424d472e123deff10e49126965493601:660:660,0xdb6822e0876d027769acab4c49b4b1bd89c98477,0xdb6822e0876d027769acab4c49b4b1bd89c98477,USDC,113669,17457014034683820434695738,Variable,1659255138,0,102394
15248998:146:0xae4672d702d350360f78e96501439197dc065d3ba2e3600f158f58a9c2ccd212:222:222,0x28df0301ba33a4eb79b802c79b81dff519964bb5,0x28df0301ba33a4eb79b802c79b81dff519964bb5,USDC,2000000,17457133384780486401539018,Variable,1659254334,0,1801617
15248998:141:0x5ee0d822d5707938d24cfe92a0f180f640c1f5aa96e081fc20c8d64b20befc45:215:215,0x5de7bced91c2439ae9fd046bd0c137b016f5688c,0x5de7bced91c2439ae9fd046bd0c137b016f5688c,USDC,22220000,17457133310290885017480173,Variable,1659254334,0,20015963
15248988:43:0x0832a6eeda497c9f10ce73d67389c8d501555ed6d83ad9f8d6f0a477e87db1c9:63:63,0x6c14a0ecc3a836d243e955e3b9f85166b9cb2e36,0x6c14a0ecc3a836d243e955e3b9f85166b9cb2e36,USDC,1250000000,17457131744597291839457074,Variable,1659254214,0,20348038458
15248976:82:0xd4f98037f9a1e142e97d9c835561a36c654109fc158783fa8589ce326017b905:159:159,0x8f57174838d1acf10961c25f5bab60905deadb92,0x8f57174838d1acf10961c25f5bab60905deadb92,USDC,500000,17457084112182436313830159,Variable,1659254039,0,450404
15248961:5:0x37faad8b03ee5e8bb87ef9f8dee6d30e5a56103397039bc26c6697f15a4d285b:106:106,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,WETH,23515548500008510834,19134191248674487492080074,Variable,1659253734,0,12799625982591814617801
15248954:176:0x41fb4d7435c5c1707d48b7d51e19af5855b2cacc21e80b4fa6de28a0a37058cf:350:350,0x52b85600b30dd537358149e7f4674cabf60d8cc8,0x52b85600b30dd537358149e7f4674cabf60d8cc8,USDC,500000,17457120778946804306885824,Variable,1659253584,0,450404
15248943:47:0xeacf8f490c782b60d363e29bd4a3a3a2677bf4d5b093be73de53c3471d1d0fdc:67:67,0x976beebbcf1a819b770fdf73e8e134137e8306bc,0x976beebbcf1a819b770fdf73e8e134137e8306bc,USDC,5000000,17457120040663712105731786,Variable,1659253467,0,4504044
15248936:161:0x79b9c0f5942acf69545c57c2dd68090d876b1abb0e66a8354ff8346d30b52711:422:422,0xc2a836a493fd9b8823d14c73a7ffd35ef2d9ad5f,0xc2a836a493fd9b8823d14c73a7ffd35ef2d9ad5f,USDC,5000000,17457119214740921830668758,Variable,1659253363,0,4504045
15248926:315:0xb09c6f56cee36facb7fd683badc2d5a9abcbddacd9225ee0a8a33a3fd19f5d69:633:633,0xca571e84d1f59663d68399e6e91f7c6eeb5c2c4c,0xca571e84d1f59663d68399e6e91f7c6eeb5c2c4c,USDC,1100000,17457235146739131839976017,Variable,1659253214,0,990890
15248923:29:0x9ba7f16fd8d24c8b8f6f315a74cabd67add5963eba3c31002e60a0ab27f8ad24:61:61,0xae61306f58d7bb2562794a006c291faba9b527b6,0xae61306f58d7bb2562794a006c291faba9b527b6,AMPL,112178951326,7529959117207504604625443738,Variable,1659253193,0,628126984701
15248921:71:0x0b104a9ee65f611c2a34330aad6e10379640ee273fa2b75cd2a973b2e1a2f549:157:157,0x18ac8becfd51aff08de78b912c229d27fd803226,0x18ac8becfd51aff08de78b912c229d27fd803226,USDC,100,17457234521424660708928456,Variable,1659253119,0,90
15248866:254:0xecfbfa4b959e70bab27bcfeaec34f7a02f4dce67c2790fa8a029d6e58d76dbdc:503:503,0xfe9e45729e65c2049c6eec63a6709ae81a2bf151,0xfe9e45729e65c2049c6eec63a6709ae81a2bf151,USDC,6000000000,17456352100548842586239838,Variable,1659252355,0,8494913400
15248827:185:0x6b421e1cf40903a4e0c06533d438800bcb2d7947671dc997af9b7825956c0589:382:382,0xc942a745f881b58891a853d8a41172b30b726967,0xc942a745f881b58891a853d8a41172b30b726967,USDC,1000000,17456124686448751297294124,Variable,1659251706,0,900810
15248767:137:0x337e28cd7db477477098fbf84c3a203b3e07b14229b48cbe5a4a97518eba9e01:208:208,0xc4aaed2f9c4adc0e9eacd8d875ce09b219ccd0a0,0xc4aaed2f9c4adc0e9eacd8d875ce09b219ccd0a0,USDC,600000000,17456119699092435837370479,Variable,1659250889,0,1531824860
15248763:349:0xca7bca8e52d3f5f5f7e4f84617040b43ed45c70f5a474eb99208660d8376529f:533:533,0x0d7c467a569794e7770666b2261674e22840eee0,0x0d7c467a569794e7770666b2261674e22840eee0,USDC,1000000,17456096897982130814061836,Variable,1659250815,0,900810
15248763:340:0x97f5a2af6c4f05d02d8744cfadea1684fdca68a13bf54023a6a5e8048717be55:504:504,0x0dc5451e37614a0b46397cf14fe0daa0b70abddd,0x0dc5451e37614a0b46397cf14fe0daa0b70abddd,USDC,1000000,17456096860738838945513219,Variable,1659250815,0,900810
15248760:128:0xf14a15396708e29ebb81d94b89b680e773709e1eef69bf4fe0541614aa7ddd41:339:339,0x997457d2dc9de5cd8f8e70afa974f90a2a965ccc,0x997457d2dc9de5cd8f8e70afa974f90a2a965ccc,USDC,1000000,17456096589777329666820800,Variable,1659250777,0,900810
15248758:162:0x9f5ba0acc7457d58df1c6eae7e4ad4e7390022c6f4b817bd8d52f57f1776507f:452:452,0x71877236d9656ee24ba49f7eb33bcbf071cbfccc,0x71877236d9656ee24ba49f7eb33bcbf071cbfccc,USDC,1000000,17456096429524428524810450,Variable,1659250757,0,900810
15248758:152:0x8153f3121ffeaad526bccbf9760f6325284c77c739539d1c6ae7f2ac516becbb:398:398,0xd683083e08d3a66852e1b40c2333a49c81e3eccc,0xd683083e08d3a66852e1b40c2333a49c81e3eccc,USDC,1000000,17456096392281158779521811,Variable,1659250757,0,900810
15248755:82:0x5bf9b3f531e8ac8311bdd4549ccee47af7b40ec563da8ab4614ab4132bbba907:128:128,0x4c5c612ab2f46c8b74399a31ad42c6d50cfa1764,0x4c5c612ab2f46c8b74399a31ad42c6d50cfa1764,USDC,88889,17456095986009054434969748,Variable,1659250697,0,80072
15248750:47:0x4bc1ddc9d78fb749104993ef914b7477702c6414c75bac0e69419683090c540c:83:83,0x671a2c183592180269bc81e1499a4d5eb78a0f5f,0x671a2c183592180269bc81e1499a4d5eb78a0f5f,USDC,100000,17456095669024090362128756,Variable,1659250646,0,90081
15248737:154:0x4201f1a359c645bc1ac37c7a7e31b3bfa72eb1fa1b8bdc9a15c0de446fd3b042:243:243,0x69f8251208095e99ad35300e061f09c5e22778a8,0x69f8251208095e99ad35300e061f09c5e22778a8,USDC,35,17456094576664962855909776,Variable,1659250469,0,32
15248728:51:0xc3aa5b24f93ea9cb2b4e80ef1e5d762402e0970eb96f5a70f031ff3d4527c169:185:185,0xe4e37da45e5d9f9367bb9be7b7d21d14edbffb71,0xe4e37da45e5d9f9367bb9be7b7d21d14edbffb71,USDC,300000000,17456094103076803399750220,Variable,1659250392,0,450405538
15248727:93:0x30e673f544d2c0370ea75adbf721a9420d0a04d2db250b6033a1bc1c5986ffc0:239:239,0xdb72c506f95fe747166b0c9abab78cb9228acade,0xdb72c506f95fe747166b0c9abab78cb9228acade,USDC,300000,17456082868583438070439262,Variable,1659250382,0,270243
15248726:282:0x98b9e3c44c42aeb6c57e7c83a5d885dc39d8be9c9b22c15704dcfd4527d97d0a:523:523,0x929c6a9f496e2191464d63bd9d29bdb08251f9c4,0x929c6a9f496e2191464d63bd9d29bdb08251f9c4,USDC,1000000,17456082642143866241978256,Variable,1659250347,0,900810
15248696:196:0xdf69a9babb8a928ca0a797524e73f84be5e22892cac1c95a21fc9fefc3063ee8:533:533,0x9e9f6f80cdd16f0986c589ee4896eb129c7457ee,0x9e9f6f80cdd16f0986c589ee4896eb129c7457ee,USDC,1000000,17456080274211940485471464,Variable,1659249962,0,900811
15248682:277:0xf05a5219239e8a0100ea87b248eee8e83cabb70e7de0c4421da294247a60efa4:539:539,0x1c3be20a226333e26833618b96e9d10aa741da6e,0x1c3be20a226333e26833618b96e9d10aa741da6e,USDC,8000000,17456078551739477371875241,Variable,1659249688,0,7206486
15248641:174:0xfde3272ce590753b6ff4cc8ca98d43217cc9d42d6f9c8e2ca0e3d73dccdbb92b:340:340,0x932ad9f66cf825e7ab97a8148cbf7e4744c01ba1,0x932ad9f66cf825e7ab97a8148cbf7e4744c01ba1,USDC,5000000,17456074981743246402002028,Variable,1659249156,0,4504055
15248640:110:0xdc235b62c8f39cd13ebb2eb6fb33edd8f01983fa4de50c563d523855f53c52df:123:123,0x87fc021c6ebd0a956886151673bf123e3775880a,0x87fc021c6ebd0a956886151673bf123e3775880a,DAI,100000000000000000000,108778755895815959712562617,Stable,1659249153,100000000000000000000,0
15248622:180:0x35916f6c049a1acb2bcaeff66fe1bc6b9ca40decee97cee5b05ad864f1f540bc:409:409,0x9c4c57170cf877eb7dd0e30bbd98592e4194a14c,0x9c4c57170cf877eb7dd0e30bbd98592e4194a14c,USDC,50000,17456073897558276131462728,Variable,1659249010,0,45041
15248614:167:0x6fe4832d85b9bde1ea89cb685894e816dc40048c2cf05570d250f9194a680e1e:277:277,0x6ed57e3083da3f0b4942d1eb5f4dddd4534d8abf,0x6ed57e3083da3f0b4942d1eb5f4dddd4534d8abf,USDC,100000,17456073422110023546242452,Variable,1659248933,0,90081
15248602:121:0xdd3cd18110e8cb715a8094369a2193df901d9a31015f36355cdab0c649c5675c:156:156,0xef9f7b9a494faf74ddd8ef3c428c065594bca99a,0xef9f7b9a494faf74ddd8ef3c428c065594bca99a,USDC,113669,17456072360505250077626158,Variable,1659248761,0,102394
15248596:133:0x91f8bfae10d6152597c059339c9a121360138136bdfae86ffef31e8b63ef2dec:282:282,0x8a85be4463e57f7650292fc806718df0447a099e,0x8a85be4463e57f7650292fc806718df0447a099e,USDC,1,17456071735074636969108781,Variable,1659248660,0,1
15248566:188:0x368e2b3e09dde36405259945b2db3fa45d3e27ddc2bbd032d872b26f79206577:546:546,0x6ac5755992f781674853e49c6846bebb89afcbc7,0x6ac5755992f781674853e49c6846bebb89afcbc7,USDC,5000000,17456069391746918252820171,Variable,1659248279,0,4504057
15248558:79:0x2d3dc30c62bab387e195e999db5ffb5e772083b36516636fbbfafe92011ba755:135:135,0x4f6420e54191389555d33c0850e8ec66dccbcd45,0x4f6420e54191389555d33c0850e8ec66dccbcd45,USDC,6000000,17456068572032397166009698,Variable,1659248176,0,5404869
15248553:197:0x2f6e1b02cda9e9aa36595b70553178809f34afbd0667af40cf83dce6dabdff86:581:581,0x997a7048b92cae9c78bfee5223956151130eef6b,0x997a7048b92cae9c78bfee5223956151130eef6b,USDC,2100,17456067967243665147025094,Variable,1659248114,0,1892
15248478:111:0xe16873d757c7ee88c619b237d4cc8939056985ba8553bee4bab07cb842d61e3c:269:269,0xe4e37da45e5d9f9367bb9be7b7d21d14edbffb71,0xe4e37da45e5d9f9367bb9be7b7d21d14edbffb71,USDC,200000000,17482013273734806729949123,Variable,1659246939,0,180162422
15248439:295:0xc0de597fb5dc68cd0f3ca9a4d4d4cd6818290a5a845f46a8398f02ba8412e176:646:646,0x23359f94481ee28e1901e314e56e0b5bc79f65e3,0x23359f94481ee28e1901e314e56e0b5bc79f65e3,USDC,20000,17482001944062644093497763,Variable,1659246311,0,18016
15248439:279:0x4995e7111158666e878cc30aa4ce661e60054fe7a33b449540d22754e8584fd8:564:564,0x70339d8d131a04b9e806fd363f02699b5689c5de,0x70339d8d131a04b9e806fd363f02699b5689c5de,USDC,2000000,17482001943316670074887661,Variable,1659246311,0,1801625
15248411:312:0xbf7ddf96eefe22adf5dd3b399e36c940bc783cc3775d65c960af18669c2626fa:661:661,0xf0cfcfda2c7b9ae7ed06a885717926b2ededa6bb,0xf0cfcfda2c7b9ae7ed06a885717926b2ededa6bb,USDC,270000,17481999328626624026583047,Variable,1659245778,0,243219
15248394:221:0xa3f07afed16a5980bc8651ee321098bfcead4da74600cdd5eae4928ec8708ffe:562:562,0x4b69ec47c907188018462cde14b32eba1ed8df77,0x4b69ec47c907188018462cde14b32eba1ed8df77,USDC,100000,17481998067606791227515293,Variable,1659245575,0,90081
15248380:192:0x4dd2b8c6e5c1704f45528d7f206e21e48299d768c89cf0d419312ed0db27f5ec:517:517,0x9a87bafa6e9d4257bc1ba249f948eb817f7fa1e5,0x9a87bafa6e9d4257bc1ba249f948eb817f7fa1e5,USDC,1000000,17481996757467126524953570,Variable,1659245363,0,900813
15248380:112:0x7445e9ef69584e590f40e521d1d3cf3b98fc7fb9ee4cd1b7090fa16559f7611d:272:272,0x2e0ffe75f1b59149f2b5eb1eaea3085aa8b04d01,0x2e0ffe75f1b59149f2b5eb1eaea3085aa8b04d01,USDC,10000,17481996720168415924794839,Variable,1659245363,0,9008
15248357:96:0x12ede32c40d06d26b123aca0efa8e690d0906d9eda2e8d367974248d21711969:263:263,0x6b5f574a0babcc55f9d8ab1486f774360f5f1a76,0x6b5f574a0babcc55f9d8ab1486f774360f5f1a76,USDC,100000,17481994618628354884646668,Variable,1659245022,0,90081
15248350:167:0xd656bb254c328cb5fcc6a07e13ac1084f8dd7c10cad40ed725c0668e8114cb33:448:448,0x1d8010ab92b0db130704883a2bd65934434d6f76,0x1d8010ab92b0db130704883a2bd65934434d6f76,USDC,100000,17481994220510752024327101,Variable,1659244958,0,90081
15248342:268:0xea444a1aa8df1b2149bd0668aed9e432a2da9e2da335372ef5391f05c5b2fc43:519:519,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,USDC,5000000000,17481993816230798534082517,Variable,1659244893,0,4504065656
15248332:223:0x3a153284af97ababc9882cb1e569d43d2165d7fc1da9dc65652bc318ebe831e5:600:600,0x764c5b7d245f07fda5ec8b5accbdb5d5509e1663,0x764c5b7d245f07fda5ec8b5accbdb5d5509e1663,GUSD,250000,13329435952881992464998236,Variable,1659244744,0,225942
15248328:335:0x2099552aad493384d8e90302111af40e54e2e7203618704bc746e1f9836e5dd3:293:293,0x2e21aebaff86af93df311ca503bb25d22ff11b42,0x2e21aebaff86af93df311ca503bb25d22ff11b42,USDC,2000000,17481805671181274392920806,Variable,1659244625,0,1801627
15248283:225:0xf253a0aaa48f183cac9b1d5035a1af16e5622d0e09ed2dee105e9f43558b1b81:472:472,0x07e9d06db58a77407db95d93fbe1275a46f97463,0x07e9d06db58a77407db95d93fbe1275a46f97463,USDC,10000000000,17481790725127169928380354,Variable,1659243933,0,18017797964
15248267:287:0xc65ac67c681094640ba1217e33c323b013a62c6a1428704eccb7dcf3de56e5a2:666:666,0x02b04b832848dc70f98cc792cb005819df0959eb,0x02b04b832848dc70f98cc792cb005819df0959eb,USDC,100,17481416647442144843835907,Variable,1659243756,0,90
15248267:255:0x5f9feaad3f6e1be0b23b9dc7aeae8e8168f7bbf6cdbe908a6a1b892a2d0a931f:625:625,0x81aae71247d1df3c31c57b7d1706f08464febac6,0x81aae71247d1df3c31c57b7d1706f08464febac6,USDT,760000000,27359524118318463994024007,Variable,1659243756,0,668273857
15248260:206:0x549731dccd7afefc0945219da058125902286d19755898b586419022554369bd:400:400,0x40ab1480d1489e62d1f04b0145bfb74baf249eaf,0x40ab1480d1489e62d1f04b0145bfb74baf249eaf,USDC,300000000,17481415938802347000536746,Variable,1659243641,0,270244127
15248258:89:0x9ebaf895d4ef3c0c491b3f22afb8f72622fd2547a88e01b5562eaa805267c72d:141:141,0x42953fb16d6d945d896803e235459ae73f758429,0x42953fb16d6d945d896803e235459ae73f758429,USDC,1300000,17481404644436729833312749,Variable,1659243624,0,1171058
15248249:124:0x9d2998257f8a33959c65b7ebdd925d1506a71026a8095b53386b38e8290e812c:241:241,0x9172358ace5ed3ea66f1241636d06b6d047f0081,0x9172358ace5ed3ea66f1241636d06b6d047f0081,USDC,250000,17481403603858772302212539,Variable,1659243463,0,225203
15248228:213:0x9c1cbb892dc2ffe0b3c8c5bbfcdaa4e1c0875f883435879d9525b9ee8e9b5d63:450:450,0xe0d87fe8147145d030b7463a94852782b062d9bd,0xe0d87fe8147145d030b7463a94852782b062d9bd,USDC,1000000,17481403422874612629404237,Variable,1659243193,0,900814
