timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1599609096,535902844.9601045910755321696178,668046611.4920445542700420351432,3.678136907069877,4.82641862316573
1599695849,549541344.23539251810475658178408,698793484.40173530187527280136538,3.3124805061479175,4.433821460278305
1599782298,570168676.129761688748989962299246,709635640.045994617801736216520192,3.8329868112522795,5.021642418580601
1599868609,569308186.9690822884448558657868,705778456.042599076548614270000752,4.12876252044738,5.38787196150165
1599954582,566338583.78726470778295483067602,707675270.69855948089367495893131,3.464354655335816,4.556764765321032
1600041400,564931536.343432738676203398327527,707014758.675169941289868937652722,3.4533725782608745,4.5493829046793995
1600127771,603014810.630898883930283227347097,719621873.873119672920567602336177,7.327256566175685,9.20437216410525
1600214327,609114836.475801500356332119733642,722147096.864910543713112613320884,7.948473133315015,9.919427260280944
1600300768,577674494.247528954628257256308304,721578810.648877924914984086745296,3.452015612520168,4.538890699950298
1600386850,589503750.3032164478157308456721,733579363.38174138022798803240846,3.829368337999347,5.016075561811171
1600473437,640727836.620967985294982759956728,804437270.030015193103218773970258,3.3581595008137785,4.438092048749268
1600559988,699130515.199311442066774378499999,882159847.291013623997634655982153,3.37189512672264,4.478571183785685
1600646231,745089294.683542417669637980810073,956112564.698330652022923746371296,3.29530498976455,4.45115494737669
1600732666,797135961.817502119166130872014365,1028992709.290590779702630126298285,3.290048847986724,4.470526115336436
1600819171,835086531.61140957837545805980325,1078276044.11819185112445581773319,3.189822730719786,4.335522261526433
