timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1655938519,12604400.70670047824466,675773605.3274467276299,0.033741798631968,2.261295236855914
1656028353,13460904.47229483278996,710451011.73377775181192,0.03403784603112,2.245597821172983
1656114229,13165610.54650952679131,715123981.12138773098728,0.0332423427261525,2.2570541306062725
1656194164,13035406.6601378004,721156088.7395373256,0.03274799182575,2.26464106807288
1656278530,11349716.7491822558,718269568.0018987725,0.027522781392282,2.177232357095928
1656365092,10906463.006341331778,684371366.7432685533468,0.028180023698481,2.210340942728183
1656457223,10534686.966030975,665699310.5925210276,0.027580299027704,2.178539590539778
1656546449,11420214.45013531932809,658396818.60736511252899,0.031049278716096,2.237561573797432
1656633308,13229724.76907212561562,646997215.18199082577416,0.0400400933928105,2.4476916100259865
1656719459,12969530.3739889743625,625843873.915242244885,0.04535945696952,2.736022199045265
1656804319,13065109.6870283412744,625230013.80355290405792,0.046269702699955,2.767792202599193
1656891613,13031625.457546032,623141688.774375904,0.046054329078907,2.75276216851388
1656974331,13482717.02001719359976,645184994.64019128404418,0.046917487811624,2.806413123326336
1657065487,13343551.964057337,656538063.37871026,0.0446081698088635,2.7435499892456205
1657149095,14030254.500040093392,671987623.2751072841472,0.04662400360716,2.791356486161565
1657233280,14747014.22337337193355,694803984.8810672470419,0.046698767009176,2.750259225518184
1657322737,14799160.4735725655,702217326.681287551,0.047957267985011,2.844453964972466
1657402472,14807557.58603978826,697855574.9482437516,0.047617410458277,2.805161756246301
1657494863,14029692.434645459,671347833.3643565506,0.0462444884901,2.766109922894175
1657580069,13475008.3176828544,554808553.8285132084,0.055396813548756,2.8510767294775495
1657670206,13046869.687395654,535669512.6476963006,0.0557591205028725,2.861650119207551
1657756746,14301244.77961795902,360746922.64621575939,0.1030397896746945,3.2489555656961385
1657831606,14566649.36385541946024,359809778.46492020215562,0.108287051211264,3.343488519070292
1657919897,15559124.9022300118536,372861932.0936610053952,0.1107311207748405,3.3169779727599735
1658009208,16384092.2756941649,379166035.3967154317,0.1158574971261075,3.351515233957215
1658101165,16592685.7535659520874,370108169.30239446500955,0.1192812304308975,3.325784515549006
1658178065,17901834.0370531125,386712533.583310188,0.126389179639235,3.412798366155183
1658275197,19822262.9834315255,423035536.2179489036,0.12888333124734,3.438194042465744
1658352086,20823680.53558123461,420803292.98018709009,0.1370576802926625,3.462063487285935
1658445080,21738180.474362232,409531746.2180737936,0.15622698326833,3.679005554042531
1658523661,20508429.18707730464103,397885866.82453514791341,0.147255718972845,3.571151700845715
1658616792,20913128.49102593241629,396646259.23698917101072,0.150054723467132,3.5574928955112815
1658702850,20946391.4787761632,405369902.1800638332,0.14617025268342,3.53599217722338
1658791671,19658814.4099318731,385804561.899405357,0.1427612710244865,3.5021154187279065
1658874254,18913542.8339322225,377348017.74786311475,0.1409841537547625,3.5160051390289
