id,pool,user,reserve,borrowRateModeFrom,borrowRateModeTo,stableBorrowRate,variableBorrowRate,timestamp
11802352:78:0xb4edfe1bef8aa484a3e5b448ab328b1c161b08362c59d3f09f609670c49df5e7:149:149,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Variable,Stable,87882090713682719299996723,35764181427365438599993447,1612609052
11802724:208:0x6a7c1c769b9b72e01d9370029b0dd9a91c44f147d6f77dba8e809122b2c878bc:98:98,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDC,Variable,Stable,139409100039794737177107108,89409100039794737177107108,1612614161
11803104:42:0x9dded4844abd8351c9da2d31526138c077301e1cd50b34eb1880b641c110dc58:43:43,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,USDT,Variable,Stable,88459709471378637206268257,36919418942757274412536513,1612618772
11803127:62:0x347575915e82e006c0193709bbd651cd030a4fe149d281c2175f1f79ab859388:140:140,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfd6cede62989dc27aa3483218ffff15ff71d95cb,USDT,Variable,Stable,88459711729190439322606620,36919423458380878645213240,1612619084
11803278:99:0x6c6d8f0b542f7a62ed15bb8d6f03baf0cc8787de7f2ee56631f8e469015b39e5:212:212,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc452e0c5bc9b3d3e04eba6e16093ca9749773e2d,USDC,Variable,Stable,123956550152721475545004740,73956550152721475545004740,1612621074
11803284:167:0x02f778867c4fc4e071946fec9fd4774473bc2a04610caa9216634f9afc7aeecd:256:256,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,USDT,Variable,Stable,87628605116575629624252256,35257210233151259248504511,1612621180
11803295:91:0x0c7ae19128049fb7eb34af3c831498a22ef164cfd7872db33c45f0c90ae2fe8f:170:170,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,USDT,Variable,Stable,87669703435375382420370726,35339406870750764840741453,1612621479
11803324:148:0x8c12caa1ea3999cfa4ef61022c77764123a129811e44d1f07e7359f0573cda57:223:223,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb2db8c4a17309977f5af118af2ee10e948737437,USDC,Variable,Stable,92942668059539458503653172,42942668059539458503653172,1612621928
11803364:173:0x7ad9b447e02eb92a975a2860b5775e11bc40e77f5a1579c387e3371886a0b5f2:350:350,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDT,Stable,Variable,88223747083085929736324732,36447494166171859472649463,1612622608
11803383:146:0x5f2679b76cfeb7847b6d553f7a0dd98af62eb609a15decf3ff10ad4b112778a2:311:311,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDT,Variable,Stable,88224707215490286654589490,36449414430980573309178979,1612622793
11803465:126:0x4f1b6c30d6793f2c9ed00095974e3223b3ecea7c2c5708fcd071216d870d50c4:174:174,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDC,Stable,Variable,89983856449758877749910289,39967712899517755499820578,1612624024
11803476:228:0xb31d936d702de57018d3d1c8a08153dfb7149713868aa7ea8c9aa803f3faae95:292:292,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDC,Variable,Stable,89983856762734635754157673,39967713525469271508315346,1612624092
11803484:159:0xf85c1db4bcff55167efe96663aff39ce1c240ad942dc845c47a259da046fa4be:140:140,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0a237ed1b405272a3dd174b0d057c74209f4c766,USDC,Variable,Stable,89983857292263225726831541,39967714584526451453663082,1612624207
11803513:158:0xda0632a4735ca50cf1f3a834f0fa79204f8ffb9a38b0a39d877848b9cda1b64d:247:247,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5c7c6d069ba232718f37c27a9549b547c359e31c,USDC,Stable,Variable,89985697419895161531119867,39971394839790323062239733,1612624554
11803531:213:0xfeab402e58bf241ff767c42d5e46ae6b7494da26a4fbdb0532e59ca4aed72aa6:260:260,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5c7c6d069ba232718f37c27a9549b547c359e31c,USDC,Variable,Stable,89994731871144663433246288,39989463742289326866492577,1612624828
11803537:126:0x695543770e13b0447b6603ab76df371aeb22a3c69436e0484dccd284a77a0388:193:193,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x13e1e72a57e58b710f60d801268c572e4283b551,USDT,Stable,Variable,88100929691367730310030009,36201859382735460620060018,1612624885
11803548:53:0xc231e5504ad4e057ffb0926ab4338c3a16571277931bf16fca8b7ac37c6c3ffe:101:101,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x13e1e72a57e58b710f60d801268c572e4283b551,USDT,Variable,Stable,88101243192605210754717921,36202486385210421509435842,1612625001
11803571:131:0x89fd3fa838002196c6417ef89cae5c2e39063b4483942ca79319b2a00e2781e7:266:266,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc8bec1abc57f001114c7cbe8669347cd40389448,DAI,Stable,Variable,175234284395667757028317819,125234284395667757028317819,1612625236
11803600:14:0x5e7a8d07a0a7a2fb0a672a2fc6e7bb86b24a105936485cc36d74ea8159de54f6:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x13e1e72a57e58b710f60d801268c572e4283b551,USDC,Variable,Stable,105465828751769465108246040,55465828751769465108246040,1612625668
11803632:41:0x4cdf9afa89112ca14d99700e60469199f8e396689a9e7ebd5b6532e316bcd152:154:154,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72c15524d5a784bf8913a683b4b011df80e7ad01,USDT,Variable,Stable,88274337541242387037896793,36548675082484774075793587,1612626049
11803735:127:0xea6c9d916e2773e1da4da1ec7f7534562c184941f96c9ae6a14c1dd3361d283a:271:271,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf89b84432d78c945e646b576113ba1cc0fa1a415,USDC,Variable,Stable,89971067686397644547982986,39942135372795289095965971,1612627528
11803795:156:0xa0d1cd0f61d0d70f40923cac2258613503a2cc213ab7761fd844af61e0ae939f:187:187,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x136aea6a78d2014e1e5263b98dcfbbcb49f2b012,DAI,Variable,Stable,89827442273808102662997356,39654884547616205325994711,1612628187
11803858:85:0x8be1b3a09400ccf74d9942ede381372b759af518ae0ed9da87d5ea32fe0611b3:232:232,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe97f5363b77424332aae94e358a41ccbeb9e454b,USDC,Variable,Stable,89968106921501393763114584,39936213843002787526229169,1612628910
11803980:145:0x9b66de4df7a4e7e34cd0919b357f5348df00675a2b2d4ad263a0140944eddc03:310:310,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,DAI,Stable,Variable,89869610517362982908462908,39739221034725965816925816,1612630518
11803981:40:0xa01fbb68ab684a6db41bf794d020ac1070bdb521781ff68f5f6daa882c8c9523:88:88,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,USDT,Stable,Variable,88614963601549338570774994,37229927203098677141549989,1612630527
11803991:189:0x73d64fe72710e1fe4650106be3916d4bcab571b5a75be529b553dd949ff0fe50:308:308,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,USDC,Stable,Variable,89946357268577656485601317,39892714537155312971202634,1612630718
11803991:185:0xce70a0a09a2b3b872a9c86a400d5b3fd4d6c61105a33d252721fd7d408888689:297:297,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,USDT,Variable,Stable,88614964944779010442390910,37229929889558020884781820,1612630718
11803991:156:0x52562ac30dbad767286e54f5975947160f4dc4571531d2daefe4bc2a6622a632:224:224,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,DAI,Variable,Stable,89869612683548903594034563,39739225367097807188069126,1612630718
11803996:79:0x2a14bec07519c7e12ab6473f6eb467e6312b8717b3cb7a94c1d987b2973e1653:186:186,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x431f08bf564711bde70e168b04b93cbf63416845,USDC,Variable,Stable,89946357455231020869200927,39892714910462041738401853,1612630758
11804022:205:0x537a248b4a126d18360ff89be3151c07f14f297af7a03886a99b3ada398535ab:313:313,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba315a3c361a8b256a7c671a8685b72eaf93f747,USDC,Stable,Variable,89946026305521929207466351,39892052611043858414932703,1612631154
11804031:194:0x1c9086958a9638d5f884f753736d5f37e247f366fa03f162540340aacf4d9872:229:229,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,USDC,Variable,Stable,89544828574350446343235972,39089657148700892686471943,1612631354
11804067:101:0x19ff810a92e75a86d1979c588044e0dc138116f67ce579642899ff06ae446104:91:91,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa156e68688580dace08fb46692ad932ca66e47f7,USDT,Stable,Variable,88593837315773318760648455,37187674631546637521296910,1612632015
11804072:65:0xb3e229a1f6c3844329dff6ae497092613421ec9aa10b468ffe570176c76b7784:240:240,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa156e68688580dace08fb46692ad932ca66e47f7,USDT,Variable,Stable,88609750386635656400275568,37219500773271312800551136,1612632104
11804077:70:0x3d4405eea7752249426fd55ed65f4b5988dfa13eea493fa806a62822911ae7ce:216:216,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1d03927a4f08628accd208ba65cf7c96180602a7,DAI,Variable,Stable,89926124891235051788251374,39852249782470103576502749,1612632126
11804113:237:0xc46bdcd5818eaa2ceb3ea60f17884a0fcbc67194bdd6910ad6fa40eda48719f0:202:202,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3ea8c3e47a0c26cac208a6df9baf34e847f8077f,DAI,Variable,Stable,89908957318382764227566175,39817914636765528455132349,1612632653
11804184:51:0x877fd38eb8627f12383ea418d235b56c9ddc82bf25eac6d8e3626f6c2086aeba:123:123,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbbe63e0b3aecbfbd0050a2176b773a5c0c20564e,USDC,Variable,Stable,89579003269356522700272755,39158006538713045400545510,1612633645
11804206:153:0x4e028e420fd9c879626d6af07b2a24236aaf7cfcc02ec177f8ee9d5269eb4fc7:278:278,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa2b950dc320f67bffe5824af17c665b1fd3423ec,DAI,Stable,Variable,89980580528788505706444242,39961161057577011412888485,1612633925
11804211:98:0xba5034c3d69104d41118ba4f966361a8f57ed00a105046d595fdb1dd09db6659:274:274,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a3f6bb0d5e095f170d82b76f43a01753149dc38,DAI,Variable,Stable,89980855734247474298173884,39961711468494948596347768,1612633975
11804225:88:0x851831ac7a96028ae137710ea888048787c7fa09488036d6cab794b913c4eb81:227:227,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc58b20c01c1f24e72ee2c36a773ef48e774ea595,DAI,Stable,Variable,89996987404249383995462926,39993974808498767990925853,1612634204
11804251:140:0xd0700dfd077b950353403ba4bbbc31dfbdff979b124ef49c77ea65a452a29081:322:322,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc58b20c01c1f24e72ee2c36a773ef48e774ea595,DAI,Variable,Stable,89996990372565275837116118,39993980745130551674232235,1612634484
11804301:110:0x6be7be41e0883a702f24f9af1cc607a1fc38e34b34c19f1624e40b2e1607e5bc:303:303,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf79936f3286381aa39a1ae3831aaed98fc206136,USDC,Variable,Stable,89657615358253671648837910,39315230716507343297675819,1612635178
11804313:53:0x173beb0479297c50fa331e0563691099458698762b1c1efc99f5d37367811adc:116:116,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa6932ae12380fc2d5b2a118381eb1ea59af40a5a,DAI,Variable,Stable,89988959384380391910645304,39977918768760783821290609,1612635298
11804317:209:0xb30dffee1048f70c96203423e4a79f8c752ac72d67d29734ad168f61ef2c26c2:292:292,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,USDT,Variable,Stable,89057497193816587670467564,38114994387633175340935129,1612635388
11804321:110:0xea176aee651915e33c292f79f05d5edd39542712478510eff23f2122a25485fa:229:229,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x809f2e8340a97a714c2268d2574f654c45f320e4,USDT,Variable,Stable,89057497509966356010205968,38114995019932712020411937,1612635438
11804329:48:0xd9fa90e3e1b885adff16638ebc6781ded94caf06a46bcfc150d352bb3f680d46:129:129,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa2b950dc320f67bffe5824af17c665b1fd3423ec,DAI,Variable,Stable,89988961838881504726355335,39977923677763009452710670,1612635528
11804343:134:0xdd9b64e58595fb8673ae0f85b631853781fa0958b9de5b32f1792e8f830d1917:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd79837f269b17a191afc534dac570abc59416ca1,DAI,Variable,Stable,89988964677989865501309732,39977929355979731002619464,1612635794
11804398:56:0x512b4d63d4b31c9ec97b2e07d92accf76d0f6d401f3ac6922b802a467b2c98c2:115:115,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x678f0c19825f01161121e705c4acacb0f22a8fd1,USDC,Variable,Stable,89651652310569421207459276,39303304621138842414918552,1612636480
11804470:147:0x876404c49ee34b28f6f9dcf2be4a4a4fd962de4e2297f5f2c4230276b546c665:59:59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,USDC,Variable,Stable,89652343747442940218095822,39304687494885880436191644,1612637509
11804473:41:0xa6156766117451f4792a9a385d48569a3c8105e46dc215a5b638c2075a9630ca:102:102,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0068a98ddd110f80150114718b99238414cb59af,USDC,Variable,Stable,89652448199980801155599547,39304896399961602311199093,1612637537
11804487:138:0x19e94d0680ec591ebcf2ca507b4cb51d7fc3178c711724ae94bf6e5931ee7b8f:212:212,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6d8aa1b9414cf2004804cae527f879f578330f3d,USDC,Variable,Stable,89656025393971953316082644,39312050787943906632165288,1612637664
11804517:53:0x5761956140bf1151cb30fb214e9907137e448ae6f74ed061259f56b477770ff6:98:98,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf80c0a95474e471ef5a64452415ae0ef02920229,USDC,Variable,Stable,89648121171320630695539046,39296242342641261391078093,1612637943
11804620:33:0x13c46528ae68d35f0a824eeed8857cf5a0a108c2a2ddd4154a3d54da2ad3c80d:92:92,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbc4a173d7a98b01076512c3d9d921c0c6d0b84cc,USDC,Variable,Stable,89651178255090192578973315,39302356510180385157946631,1612639287
11804626:216:0x704a8a7acf27a5a863bf277602f1156d461826e3e559a1ad65a4c4fc4c32bf7a:222:222,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,USDC,Variable,Stable,89651178796018852454309960,39302357592037704908619921,1612639393
11804650:13:0xd0b9172a64bb5d2254932acf5db35f37856c877898d46499410d32fcd50d3470:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x43ba3b417e914bed27db8e16f4e9de0247ba6597,USDC,Stable,Variable,89653514874709392176657090,39307029749418784353314180,1612639820
11804666:87:0xd7e10ad12acbf2840536ba88765c5e1b0d73460a83e1c76eb5436e311175dcb6:138:138,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x43ba3b417e914bed27db8e16f4e9de0247ba6597,USDC,Variable,Stable,89559450123778348385772331,39118900247556696771544661,1612640031
11804678:131:0xf48e8c186226c862f8233402e8b70056e870c693736308e5f8edfd9cd598b153:331:331,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf72ef59ed93c879240dccb559f7af4d91f10b169,USDC,Variable,Stable,89564313430724247183617660,39128626861448494367235320,1612640172
11804726:234:0xce56ecfc8724b4f945f24bf14b6995fff532c02a278a182ad810a8cacebd194a:206:206,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7a0087791c79d5c84d703d1a19f29da2d20edcc2,USDC,Variable,Stable,89714236707543502826635149,39428473415087005653270299,1612640852
11804754:18:0x9548135c9b0431642abb29f23b149cb5e9ec868798304ba1bbd56bb55dee7554:75:75,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5161192dd288785de8bf4085970efc6d5e8fc464,USDC,Variable,Stable,89719776821107024001617962,39439553642214048003235924,1612641264
11804834:91:0x1f0d265e18047d609fb60aac7ff9f4e4b93543c3215cb46b4a95f9d48e72a71f:156:156,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,USDC,Variable,Stable,89734645825285472280323962,39469291650570944560647924,1612642308
11804877:126:0xfc9b331583d41c1ffaffdcea0d34332991b1fe013763e31ab53f359fd1ebeec6:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd40cf42966526f459a6300cbfb2e91c52ca8d4bc,DAI,Variable,Stable,89975660207937446453595381,39951320415874892907190763,1612642941
11804945:129:0x3e54c9506198dd04d799e992b7ab7c53be8b9e8b06895d95fa036aa08cb2a52d:269:269,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a8d16fec8e8092e2d8b4bc23004acf944513370,USDC,Variable,Stable,89718643207925124381138994,39437286415850248762277988,1612643701
11805286:39:0xa368d019e1b8780c6ea5ee6af5500c7a23413787848111b058d546872c57a1d3:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x50ed6500e5e0e4ca1cf8f7006c4a4ebc469c82e1,USDT,Stable,Variable,89233884509359779791065472,38467769018719559582130944,1612648445
11805293:163:0x32f7243a704ab9583d629e70f463571de6adbfd403bd79b5e2c5de1315c7e19a:267:267,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x50ed6500e5e0e4ca1cf8f7006c4a4ebc469c82e1,USDT,Variable,Stable,89233884647100247290590939,38467769294200494581181879,1612648468
11805370:367:0x2ebe802f857779492a59c24d01a8c90624d6d041d66d5c4a1d8655e561051a9a:174:174,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1f374f5baca9d3b24a32f779a5cdd8dc0cff3890,DAI,Variable,Stable,91791776129140336296795761,41791776129140336296795761,1612649337
11805425:169:0x68652a45d877b21314f22522cb5a0733c5fdb452564a0e9b8d1974ea3fc9d9cb:316:316,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x52cc79276ee6f36ad9cb1a4504a6c6446b8a3699,USDC,Variable,Stable,89715314552873196388155805,39430629105746392776311610,1612649982
11805472:153:0xc3602d9db2ee13423db249c2bd77d2bb04dbe56faf6d4dffe71a13754e27b781:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7291bf9bc84c1dd34e26af9489259c41cc91e6e2,USDC,Variable,Stable,89710292184729369039257384,39420584369458738078514768,1612650694
11805587:98:0x890bc2bab20e3ac4cdcaedd4f62444fcae6642de4750bbe247f3f57c54434dac:287:287,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x163ee09deeea9dab68df0ae49f48c8e07ad54aa2,USDT,Variable,Stable,89230758415625445948611125,38461516831250891897222250,1612652245
11805868:23:0x0ee0a470b8ce40d99d18afe3cce89c409ca0b51624086e158a231b6abfb29cec:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,USDC,Variable,Stable,89443704202393199788461812,38887408404786399576923624,1612655790
11806025:51:0x4346b35cea7c9af81daabbf962a187760f98942b8fab282a451df21cdb53b2f2:125:125,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb81e6768f43a1c5d906b329a5b27d4c11b892a18,USDT,Variable,Stable,88980682127235884221881133,37961364254471768443762267,1612657687
11806189:242:0x18a839c53b1fb670b3133354044414bea47b02d1a82cdd8742ee35ff62cfaa5f:227:227,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4bae930dd20ee83334b8791fd30ecdc3629a9fe9,DAI,Stable,Variable,89995315741947379721514851,39990631483894759443029703,1612659960
11806248:87:0x237207e68ec0be23b20619b431de663f7ce8815e7248acafe32c19383222cbb2:222:222,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7c57792c177d4c0c18c8a20bd408f2017c708a08,USDC,Stable,Variable,89205958513719553899121333,38411917027439107798242666,1612660787
11806252:64:0x47468f5a24ca152118f8a2f3f6e0d0ee3a7269393b1155a4308b034e4bfa78c2:110:110,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7c57792c177d4c0c18c8a20bd408f2017c708a08,USDC,Variable,Stable,89205958828294063048754391,38411917656588126097508782,1612660840
11806259:82:0x4c023f6757bd3e35ff791830d2ab7b7c692d8526fabdf529103ea5fb613c1b90:309:309,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x106740f07be0d76af4cf99b445409b41fcbe151f,USDT,Stable,Variable,89173754295765976922731938,38347508591531953845463876,1612660905
11806265:168:0x868681d5f64b24643d799e4482eef48e6c605364b6af3fbd8e2b96228ba6ff03:261:261,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x106740f07be0d76af4cf99b445409b41fcbe151f,USDT,Variable,Stable,89173754808251547435144896,38347509616503094870289792,1612660989
11806306:224:0xd091366765648e06227ce565bdef54db5697b85eda42e1f69cd5301dd4843530:257:257,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x425798a9ab868f873a14d4b2e74e17560a1c8449,USDC,Stable,Variable,89214946488121935874162807,38429892976243871748325613,1612661696
11806310:120:0x1bbace111dc0ef4376306e2724481ddcaa5b5d3028682890c1e1bc83b9d5dca3:149:149,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x425798a9ab868f873a14d4b2e74e17560a1c8449,USDC,Variable,Stable,89214946783957569385299686,38429893567915138770599371,1612661746
11806352:114:0x9673e6473798f40e28a0f85e1432ab6704ecf46500a343196cf2dd656cbdd5dc:325:325,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc5c64cdd200c342ab292c0f9f3a855183524382c,USDT,Variable,Stable,89173763166366371379109888,38347526332732742758219776,1612662357
11806423:135:0xa189516e0ebb8b4d9b93bbb4da79ad4966024b8dcb10ac5c612c14b6b68d33ca:171:171,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,DAI,Variable,Stable,89748220869397492993368515,39496441738794985986737031,1612663155
11806430:136:0xec86a47b579a3c53c67d3847e70d08d289902c0b34eaf846e17aa38d62e339f0:251:251,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa43c01f5106ce315db2fb726028cc75b0ad1ddc7,USDT,Stable,Variable,89330953716770940227077364,38661907433541880454154729,1612663332
11807119:124:0x06e04acd72c67db2d6b4dc5e7f196db48742c670dc436e7f12de41ee13ec2e26:171:171,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8cbd0842eca36e9a6156bd03a4b478df5f3a432f,DAI,Variable,Stable,89814631686261300351228003,39629263372522600702456006,1612672231
11807140:113:0xdae967f47689f4065de3e2031655e4fcbbd8c9b8b55de27bdd81f39a6301c4b0:273:273,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa6932ae12380fc2d5b2a118381eb1ea59af40a5a,USDC,Variable,Stable,89142320057841414543813991,38284640115682829087627982,1612672413
