date,totalBorrow,totalValueLocked,utilizationRate,liquidity
13/10/2020,890841367.030482665299057582,1712225553.086848238611891057427858,0.5202827194258659,821384186.0563656
14/10/2020,907655727.186631823045107169,1693456442.461368976217484608309598,0.5359781949085101,785800715.2747372
15/10/2020,892135212.160652639613170703,1667848604.612428152114009575540397,0.5349017948592315,775713392.4517756
16/10/2020,888865424.491795019788233802,1666542686.895046244645290427935135,0.5333589301260863,777677262.4032512
17/10/2020,884898255.660361422807085351,1632256128.354375785314863492496185,0.5421319854700174,747357872.6940144
18/10/2020,884607376.198965790935703935,1634702034.001576361992843187389927,0.5411428858588627,750094657.8026106
19/10/2020,883739476.947160839997198736,1657624258.955233675228132609027461,0.5331361870296007,773884782.0080727
20/10/2020,882854043.562493756731643224,1682684868.538249498916300564708325,0.5246698654451146,799830824.9757557
21/10/2020,886831931.377501328108148188,1663396766.213342641957188359086408,0.5331451577823728,776564834.8358413
22/10/2020,904133683.075674119096433357,1776711351.854362830783569104453104,0.5088804560921082,872577668.7786885
23/10/2020,900429753.276629708712793523,1788106834.949890126197879853217337,0.5035659702636635,887677081.6732605
24/10/2020,914506289.90425547164940151,1782267043.099097413399501741555408,0.5131140664050349,867760753.194842
25/10/2020,916921595.327663436015913355,1798013894.332102583686340952498309,0.5099635760424792,881092299.0044391
26/10/2020,916398119.976764634718374605,1783987988.105930648902218423835838,0.51367953488841,867589868.1291659
27/10/2020,913215256.618682038770154926,1735802768.762378397822554551909716,0.5261054268681697,822587512.1436964
28/10/2020,922803185.511153118210993776,1793178098.710255090282534420499557,0.5146188134769659,870374913.199102
29/10/2020,918871640.679685955360180721,1714124824.69683272620588626843885,0.5360587673900595,795253184.0171467
30/10/2020,916008197.043803498541193956,1745635716.958633187276283048565734,0.5247418966883515,829627519.9148297
31/10/2020,903911543.60688911295163832,1690982015.933311928347582093957584,0.534548289153737,787070472.3264228
