date,totalBorrow,totalValueLocked,utilizationRate,liquidity
22/09/2021,8371642168.226897015300176774465377,17634241425.42950942908899728226063,0.4747378674397951,9262599257.20261
23/09/2021,8199943760.489425284663891649065156,18249096339.08767119255272492852049,0.4493342359602759,10049152578.598244
24/09/2021,8273990058.36965369830645699093363,18658939346.6255803153296180880597,0.44343303253547384,10384949288.255926
25/09/2021,8199151458.65565137006276040842253,18116968044.93656486261617234551297,0.4525675288667961,9917816586.280914
26/09/2021,8248453455.256492380606774523236072,18255820892.41756434234239140979355,0.4518259410992816,10007367437.161072
27/09/2021,8224238109.848548107433006918720043,18447712076.15964112411986350524455,0.44581344699524555,10223473966.311092
28/09/2021,7556305573.824965678754873071977055,17336739663.0563777445919689692475,0.43585505237337274,9780434089.231411
29/09/2021,7261633878.607595008329257583946246,16702272416.46522788715482478137571,0.4347692156816351,9440638537.857632
30/09/2021,7229566017.429450692160998190736931,16732483546.18799099952037941695722,0.4320677201010305,9502917528.75854
01/10/2021,7327806632.90230476486840698779224,17228357836.71023267928146875409384,0.4253340162977225,9900551203.807926
02/10/2021,7345095456.242417445949123045967561,18081594009.83270907987702566598962,0.4062194656205741,10736498553.590294
03/10/2021,7381834837.772982996861070234181315,18450906247.84200087675796830765085,0.40007979763250684,11069071410.069016
04/10/2021,7451274367.303851352591695620362408,18755854919.33385337363150948443312,0.39727724485770843,11304580552.030003
05/10/2021,7429797519.877625752221965099683182,18529621763.88550848701272672637921,0.40096865519178615,11099824244.007885
06/10/2021,7500691277.714719271919418678041389,18921515724.11531002661848832126297,0.3964106991785627,11420824446.400593
07/10/2021,7609172035.733288474570093667737115,19235769750.352267667560061456866,0.3955740859080485,11626597714.61898
08/10/2021,7599832997.238781929412779252606887,18462406395.16692892254913960842099,0.4116382683044102,10862573397.928146
09/10/2021,7340564523.08042500273372653274196,17778792861.55896667464418696521701,0.4128831794284572,10438228338.478542
10/10/2021,7360757514.846512302835007599434042,17647493796.41960366788592063361107,0.4170993116506941,10286736281.573093
11/10/2021,7410498408.923231477038721089491565,17561232906.76035293594370029897087,0.42198053224785226,10150734497.837122
12/10/2021,7444984321.064640272443736046876907,17776296504.66622136206870294462722,0.4188152644230678,10331312183.601582
13/10/2021,7496153647.15969085545580518863279,17695139695.49598603974366402588901,0.42362783092736567,10198986048.336296
14/10/2021,7516117745.246191016333767795378349,18012498203.17099101274379392138605,0.41727236613536617,10496380457.924799
15/10/2021,7605638504.531249698260721283713078,18693473143.59179122480154568318817,0.4068606430762973,11087834639.060543
