timestamp  ,date       ,total               ,ethereumV1           ,ethereumV2          ,avaxV2               ,avaxV3                ,polygonV2           ,polygonV3            ,arbitrumV3           ,optimismV3              ,fantomV3              ,harmonyV3
1649462400 ,09/04/2022 , 743966.0295222262  ,1732.3541064432784   , 486185.37484292197 ,214309.66970273227   ,   377.1420764857809  ,38902.78519447715   , 1083.2578940466326  , 1003.6683960514077  ,    30.221938948775556  , 284.2702758819202    ,  57.28509423702422
1649548800 ,10/04/2022 , 725841.6453712423  ,1365.4026397153532   , 471238.9264826822  ,213991.53418892607   ,   224.24587544747433 ,36439.40218522198   , 1185.842089003767   ,  873.8488346401184  ,    50.13485827005756   , 395.11302199314673   ,  77.19519534207505
1649635200 ,11/04/2022 , 737953.3739582985  ,1075.8383078995555   , 483816.67946939677 ,212820.65983093908   ,   236.09739813151    ,37569.563078040934  , 1027.6241629361004  ,  738.3405079031214  ,    50.6099661285554    , 416.4227311624835    , 201.5385057603094
1649721600 ,12/04/2022 , 754120.7229542277  ,1302.4890569654297   , 501188.7310610055  ,208915.82174014905   ,   264.21869686111944 ,40179.91052163983   , 1153.3810477173588  ,  562.5491221786211  ,    24.908349144092803  , 310.3266350533292    , 218.38672351337527
1649808000 ,13/04/2022 , 750058.634687018   , 781.1840197589328   , 495474.56702503323 ,209254.80869591658   ,   225.25556154765871 ,41989.45669091429   , 1375.7564193751518  ,  411.0650488474089  ,    23.5177835574296    , 259.7420703119769    , 263.2813717553475
1649894400 ,14/04/2022 , 754009.5943466632  ,  33.44625256325255  , 502146.83928196057 ,213516.34018186398   ,   277.9313921894247  ,35559.96797883731   , 1302.3849834799535  ,  528.1306292163617  ,    30.35260687770333   , 350.13140940055376   , 264.0696302740608
1649980800 ,15/04/2022 , 748408.2858841459  , 323.4483348596185   , 501027.2949714038  ,207759.5351292474    ,   537.2424345958908  ,36258.128139387634  , 1154.918609719764   ,  545.5146542203381  ,    40.136698039196844  , 478.0635049932346    , 284.0034076789149
1650067200 ,16/04/2022 , 722535.0718547064  ,1054.5778578039688   , 478224.0842878401  ,203729.53461855836   ,   322.7968091995375  ,36446.868806904975  , 1310.3500986576332  ,  463.54556249180797 ,    36.19124949342353   , 537.6774610375676    , 409.44510271910843
1650153600 ,17/04/2022 , 760104.9465869775  ,1622.1134606441071   , 521548.3020103216  ,200193.08508788713   ,   295.1999971402752  ,33913.15104013236   , 1276.2164915393541  ,  412.6011748867898  ,    38.06772209734291   , 469.6574823113152    , 336.5521200172705
1650240000 ,18/04/2022 ,1654613.3579853256  ,1555.2064734022376   ,1399548.9307163274  ,197754.93868314108   ,   336.34333995934037 ,51910.71246800736   , 1377.7158151065084  , 1481.6711134760847  ,    38.47808069488015   , 294.3187972286546    , 315.0424979822245
1650326400 ,19/04/2022 , 784262.5649926002  ,1265.529785000945    , 529790.1772695525  ,196317.16788627332   ,   307.22627122241903 ,53909.088917515626  , 1394.669142366117   ,  516.7344463788963  ,    31.987315882944138  , 364.23182261529485   , 365.75213579228125
1650412800 ,20/04/2022 , 759188.5697677118  ,1443.2945663619678   , 516362.5469660095  ,200847.877392963     ,  1995.59906702366    ,36188.08121911618   , 1195.6680395028868  ,  461.55842242311815 ,    39.348551786296824  , 278.6719345252763    , 375.9236080000464
1650499200 ,21/04/2022 , 810192.5340038106  , 375.1225155732324   , 523249.60163066495 ,125020.80159153341   ,122454.13332592256    ,36448.249831113986  , 1247.7687669306142  ,  438.6573622325974  ,    35.082139076895906  , 638.1199039859986    , 284.9969367763709
1650585600 ,22/04/2022 ,1052317.6764719794  ,1289.5580549272483   , 579675.9213705824  , 51097.729204567135  ,380481.4100164846     ,36953.67055041712   , 1353.1564707873856  ,  470.20171434740695 ,    36.93964427937912   , 734.7984859461337    , 224.29095964065516
1650672000 ,23/04/2022 ,1047245.7335728434  , 193.0774640511332   , 582161.0418384789  , 36332.68506823892   ,391598.1075966075     ,34219.54528455881   , 1507.8420253540448  ,  471.9757756381973  ,    51.60645357423283   , 467.2164798151633    , 242.63558652649678
1650758400 ,24/04/2022 ,1130215.1246122993  , 486.7782685578643   , 636481.8988003348  , 32657.59015592116   ,424734.89242564415    ,32877.451655209836  , 1563.2822632737893  ,  446.4875141805103  ,    33.1306126505229    , 664.9265524443557    , 268.6863640821728
1650844800 ,25/04/2022 ,1188202.3739778947  , 257.72807533156754  , 750609.9037774968  , 27226.680093968003  ,374235.11653382605    ,33215.983665076135  , 1511.8882486358834  ,  420.77069812360986 ,    47.9959980651401    , 444.0557122541958    , 232.25117511719523
