decimals,totalDeposits,stableBorrowRate,variableBorrowRate,liquidityRate,utilizationRate,lastUpdateTimestamp,blockNumber
6,492460955493665,112968332833932106889050590,25936665667864213778101180,16216754549884183793527681,0.53840345,1658900192,15222633
6,492460955493665,112968250260754419490400663,25936500521508838980801326,16216583482136703931785261,0.53839942,1658899846,15222613
6,492460955493665,112968203147965727664914683,25936406295931455329829367,16216484064966076054457736,0.53839719,1658899411,15222581
6,492460955493665,112968145400649808101932041,25936290801299616203864081,16216364506445106781551982,0.53839437,1658899179,15222567
6,492460955493665,112966665163879672403637109,25933330327759344807274219,16213306677428909487553381,0.53832191,1658894101,15222230
6,492460955493665,112951726671875229473538255,25903453343750458947076510,16182857028693656303630111,0.53757715,1658893941,15222221
6,492460855493665,112951723643947517430526370,25903447287895034861052740,16182843555414709339888674,0.53757725,1658892923,15222152
6,492461424510032,112951889742965108056000297,25903779485930216112000593,16183174420464888624323603,0.53758575,1658892294,15222105
6,492461424510032,112955035990082006665954725,25910071980164013331909451,16189582750906770911338932,0.53774267,1658892085,15222085
6,492461424510032,112957344756851627011963034,25914689513703254023926067,16194268339911116179411815,0.53785845,1658889579,15221906
6,492627400155596,112953426702637918610740660,25906853405275837221481320,16185484930102409903367614,0.53767881,1658887283,15221752
6,492627400155596,113114863351057384171503590,26229726702114768343007180,16516492585171717251948410,0.54572758,1658886704,15221715
6,492627400155596,113114836163851160430604491,26229672327702320861208981,16516404539918627273844298,0.54572734,1658882488,15221396
6,492627400155596,113114991743892902190853185,26229983487785804381706371,16516721707512794109130774,0.54573523,1658881977,15221354
6,492611530051678,113115355733435016393646161,26230711466870032787292322,16517527238687898011233273,0.54575266,1658879328,15221136
6,492726297283850,113112620304808083242526860,26225240609616166485053720,16511341378554271486826987,0.54562665,1658878924,15221113
6,492726297283850,113110196988829906281436155,26220393977659812562872310,16506339152986879506590471,0.54550594,1658878520,15221087
6,492726297283850,113110073958771999794201024,26220147917543999588402048,16505656545032466715841182,0.54549991,1658878148,15221059
